rdkit_SMILES,pIC50,References_type,References_detail,Year,MOSES_passed,vocab_checked
Nc1noc2c(OC(F)(F)F)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2c(OC(F)(F)F)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2c(OC(F)(F)F)ccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCNS(=O)(=O)C(F)(F)F)ccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCNS(=O)(=O)c3ccccc3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCNS(=O)(=O)c4cccs4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc4c(N)n[nH]c4c3)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(O)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2c(OCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCNS(C)(=O)=O)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)ccc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3ccc(OCCN4C(=O)N(C)C(C)(C)C4=O)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1ccc(F)c(NC(=O)Nc2c(C)cc(-c3cccc4[nH]nc(N)c34)cc2C)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cc(-c2cccc3[nH]nc(N)c23)cc(C)c1NC(=O)Nc1cccc(C(F)(F)F)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3F)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(F)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)c(F)c3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
COCCn1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCO)cc2)c1,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cc1cc(NC(=O)Nc2ccc(-c3ccc(OCCCc4cccnc4)c4[nH]nc(N)c34)cc2)ccc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCCc4ccncc4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(-c3ccsc3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cc(NC(=O)Nc2ccc(-c3ccc(-c4ccncc4)c4[nH]nc(N)c34)cc2)ccc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cc(Br)c4c(N)n[nH]c4c3)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2c(OCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN1C(=O)N(CCOc2ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c3c(N)n[nH]c23)C(=O)C1(C)C,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN(C)Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(CN(C)C)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cc(NC(=O)Nc2ccc(-c3ccc(OCC4CCN(C)CC4)c4[nH]nc(N)c34)cc2)ccc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4-c3ccccc3)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCNS(=O)(=O)c4ccccc4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCNS(=O)(=O)c3ccccc3)ccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN1CCN(Cc2ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c3c(N)n[nH]c23)CC1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(COc4ccc(Cl)cc4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(COc3ccc(Cl)cc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)c(F)c3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(-c3cccnc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(-c4cccnc4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCCN(C)C)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2ccc(F)c(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2c(N)nn3C)cc1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)cccc21,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCN3CCOCC3)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(Br)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCNS(C)(=O)=O)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(F)c(CO)cc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4C(F)(F)F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COCCOc1ccc(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3ccc(C)cc3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3ccc(C)c(F)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(CNC(C)C)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2F)cc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2F)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(F)c(CO)cc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2c(O)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCN3CCCC3)ccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCN3CCCC3)ccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(F)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(F)c(CO)cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cc(CO)c(F)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)Cc1cc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)n[nH]c2c1F,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
CCN(CC)Cc1cc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)n[nH]c2c1F,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
CCN(CC)Cc1cc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)n[nH]c2c1F,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3F)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc(OC)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4=O)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cccc21,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)cccc21,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(C)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1noc2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Cc1ccc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCC4CCOCC4)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
CN1C(=O)N(CCOc2ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c3c(N)n[nH]c23)C(=O)C1(C)C,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(-c3ccncc3)ccc(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2ccc(F)c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2ccc(F)c(-c3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc4c(N)n[nH]c4c3)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CC(=O)n1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCC4CCN(C)CC4)c4[nH]nc(N)c34)cc2F)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1F,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
N#Cc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cc(F)cc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2c(OCCC3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(O)ccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COCCOc1ccc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN(C)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Cc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2C)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCC4CCOCC4)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2c(O)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCN3CCCC3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)n[nH]c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN1CCN(Cc2ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c3c(N)n[nH]c23)CC1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(F)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2c(OCCC3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
CN1CCN(Cc2ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c3c(N)n[nH]c23)CC1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Cc1cc(NC(=O)Nc2ccc(-c3ccc(OC(F)(F)F)c4onc(N)c34)cc2)ccc1F,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
